task,family,variant,params_json,mean_fit_time,std_fit_time,mean_test_rmse,std_test_rmse,mean_train_rmse,mean_test_mae,std_test_mae,mean_train_mae,mean_test_r2,std_test_r2,mean_train_r2,candidate_id,split0_test_rmse,split0_train_rmse,split1_test_rmse,split1_train_rmse,split2_test_rmse,split2_train_rmse,split3_test_rmse,split3_train_rmse,split4_test_rmse,split4_train_rmse,split5_test_rmse,split5_train_rmse,split6_test_rmse,split6_train_rmse,split7_test_rmse,split7_train_rmse,split8_test_rmse,split8_train_rmse,split9_test_rmse,split9_train_rmse,rank_test_rmse
direct_tensile_modulus,ridge,raw,"{""model__alpha"": 0.1}",0.00475153923035,0.000225605089404,3.12319914867,0.267164759708,3.05928509245,2.51862925923,0.220992149333,2.45834590587,-0.0388804791102,0.0440057556398,0.0225389314774,direct_tensile_modulus:ridge:raw:78531abea5,3.25603252177,3.04754292237,3.49144796611,3.01536102547,3.31240416645,3.03648095089,3.10344523141,3.06154398598,2.45239881017,3.12847476584,3.23023146167,3.04637892548,2.99149421805,3.07383250367,3.27451782081,3.04584189414,2.97436190851,3.07711989826,3.14565738179,3.06027405239,4
direct_tensile_modulus,ridge,raw,"{""model__alpha"": 0.01}",0.00499672889709,0.000487362203469,3.12320983049,0.267167979152,3.05928509156,2.51863952743,0.220995033597,2.45834589578,-0.038887662617,0.0440117235066,0.0225389320448,direct_tensile_modulus:ridge:raw:dcad1d75a0,3.25604246797,3.04754292151,3.4914525107,3.01536102467,3.31241819726,3.03648094986,3.10345467882,3.06154398506,2.45240035418,3.12847476517,3.23023927294,3.04637892462,2.99148732688,3.07383250307,3.27454118167,3.0458418931,2.97437399967,3.07711989736,3.1456883148,3.06027405121,5
direct_tensile_modulus,random_forest,iqr_filtered,"{""estimator__model__max_depth"": null, ""estimator__model__min_samples_leaf"": 3, ""estimator__model__n_estimators"": 150}",0.718181228638,0.0390942368843,3.12975850629,0.285498805453,1.82966770424,2.49967695856,0.239119619134,1.34116662749,-0.042509543259,0.0568788219719,0.65031949265,direct_tensile_modulus:random_forest:iqr_filtered:9e80c8d5d3,3.35005821536,1.8360529188,3.37412420988,1.80158240058,3.28947486667,1.86495039258,3.06715467752,1.83618093256,2.39645572988,1.87280679924,3.27482357646,1.80702467915,3.19618287143,1.82187684574,3.36356115668,1.78706807882,2.88777112495,1.83885996732,3.0979786341,1.83027402766,1
direct_tensile_modulus,random_forest,iqr_filtered,"{""estimator__model__max_depth"": 10, ""estimator__model__min_samples_leaf"": 3, ""estimator__model__n_estimators"": 150}",0.655188632011,0.0344614095006,3.13118902782,0.287858097434,2.04270280073,2.50269439308,0.241509932074,1.56885426981,-0.0434034973207,0.0579966213472,0.564154972282,direct_tensile_modulus:random_forest:iqr_filtered:932b4543c1,3.38390315661,2.0324784035,3.38770667448,2.00262703079,3.27429220951,2.06360189632,3.05979966659,2.05859956507,2.4016013083,2.10451492921,3.27593760493,2.05577974817,3.18116392497,2.05843596246,3.36163750724,1.99724215579,2.87826507341,2.04940057097,3.10758315211,2.00434774505,2
direct_tensile_modulus,random_forest,iqr_filtered,"{""estimator__model__max_depth"": 10, ""estimator__model__min_samples_leaf"": 1, ""estimator__model__n_estimators"": 200}",1.05508165359,0.153216896256,3.13229957612,0.280984297041,1.91903576611,2.49885234548,0.239952920491,1.5048708969,-0.0447048286683,0.0581453749473,0.615304229631,direct_tensile_modulus:random_forest:iqr_filtered:da202576fa,3.36269200658,1.91666851665,3.42161808981,1.87746744704,3.20510873923,1.94479718452,3.1242587651,1.91974579472,2.42904191599,1.98229376115,3.30873969281,1.9291916968,3.15233335535,1.95387505872,3.37052231835,1.85969762583,2.88885947023,1.923220485,3.05982140776,1.88340009071,3
direct_tensile_modulus,random_forest,iqr_filtered,"{""estimator__model__max_depth"": null, ""estimator__model__min_samples_leaf"": 1, ""estimator__model__n_estimators"": 200}",1.34571676254,0.173344335206,3.13639479556,0.286620385216,1.51073529499,2.49662041411,0.246093622826,1.07517766348,-0.047406291642,0.0654749811871,0.761544854478,direct_tensile_modulus:random_forest:iqr_filtered:b76a1c8b60,3.37212267433,1.52579691824,3.39098671668,1.48552045777,3.21050364783,1.56212024682,3.15007520537,1.51526880215,2.40220085875,1.53653463043,3.33077962016,1.48626474996,3.19066490608,1.5060782741,3.34805695856,1.45410811234,2.87337881553,1.52366752407,3.09517855231,1.51199323403,4
direct_tensile_modulus,svr,raw,"{""model__regressor__C"": 0.3, ""model__regressor__epsilon"": 0.05, ""model__regressor__gamma"": ""scale""}",0.0203899860382,0.000839940497959,3.13700866396,0.247435419057,2.80469175259,2.5133172473,0.216176929311,2.12804002958,-0.0497616177897,0.0520259585787,0.178444748299,direct_tensile_modulus:svr:raw:cc7290443d,3.25702673684,2.78788960306,3.43496183578,2.77811329487,3.28957834813,2.79098043798,3.16243899873,2.79679275664,2.54039527466,2.8726469262,3.32406336573,2.79053897334,3.22340689662,2.78518188132,3.22489570814,2.79528128118,2.87311044153,2.82724258801,3.04020903342,2.82224978329,1
direct_tensile_modulus,svr,raw,"{""model__regressor__C"": 0.3, ""model__regressor__epsilon"": 0.1, ""model__regressor__gamma"": ""scale""}",0.0198297023773,0.000577678326102,3.14008836999,0.244725929769,2.80324324851,2.51795082099,0.218029394047,2.14277882271,-0.0518360374372,0.0493508028288,0.179292810432,direct_tensile_modulus:svr:raw:e43e202ceb,3.27829299962,2.78720036781,3.42644731396,2.77425529588,3.28648228361,2.79246490932,3.15934965453,2.79576472847,2.5366044695,2.87155241346,3.32116140168,2.78923421907,3.21799504409,2.78104539969,3.2236490167,2.79636025247,2.89876800727,2.82578929399,3.05213350895,2.8187656049,2
direct_tensile_modulus,random_forest,raw,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 150}",0.689724516869,0.0123805679983,3.14375480413,0.267665462217,1.91038416564,2.51636543697,0.229354301108,1.51160607563,-0.0525538432154,0.0416760293528,0.618807939871,direct_tensile_modulus:random_forest:raw:ec351002b0,3.25841142153,1.91393751078,3.48470143358,1.84918960481,3.26326875038,1.93847881251,3.10072205012,1.89395987661,2.47857280576,1.98150774979,3.31019917769,1.89532090215,3.18316307516,1.9301439294,3.35224819716,1.85577533,2.91319122192,1.93217998113,3.09306990805,1.91334795922,1
direct_tensile_modulus,svr,iqr_filtered,"{""estimator__model__regressor__C"": 0.3, ""estimator__model__regressor__epsilon"": 0.1, ""estimator__model__regressor__gamma"": ""scale""}",0.0268779993057,0.000381351038976,3.14423968302,0.24328462501,2.8481708462,2.51659378652,0.216732560678,2.16966743646,-0.0545779298351,0.0463087354399,0.152782120439,direct_tensile_modulus:svr:iqr_filtered:4c67a6b3e2,3.2614403395,2.83402511682,3.44958452919,2.81173795181,3.27272616267,2.8421306944,3.10832190733,2.84667403627,2.53865022341,2.91796579168,3.32464446367,2.83127639972,3.24739482051,2.82742299337,3.22285693956,2.83803736069,2.92446418576,2.87170538538,3.09231325856,2.86073273181,1
direct_tensile_modulus,svr,iqr_filtered,"{""estimator__model__regressor__C"": 0.3, ""estimator__model__regressor__epsilon"": 0.05, ""estimator__model__regressor__gamma"": ""scale""}",0.0294642448425,0.00207820135103,3.14550817628,0.246565903654,2.85073052689,2.51654633144,0.21916339905,2.15653105195,-0.0552424086767,0.0459835483956,0.151261558117,direct_tensile_modulus:svr:iqr_filtered:b864d173e5,3.25772132023,2.83542602676,3.46220781091,2.81374956454,3.28240714028,2.84546249963,3.11635225536,2.84928340158,2.53886631762,2.92281292344,3.32773063609,2.83385489149,3.24552863524,2.82962636775,3.22062273715,2.83585160204,2.90879349685,2.87688560809,3.09485141303,2.86435238355,2
direct_tensile_modulus,gradient_boosting,raw,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.316133594513,0.0396714026578,3.14687062471,0.262449623582,2.80849102436,2.50749994294,0.209050158142,2.25619118474,-0.0553394833289,0.0487781189188,0.176227043258,direct_tensile_modulus:gradient_boosting:raw:fd66dbfe71,3.30891359794,2.802732218,3.48595208874,2.77037635531,3.30001584923,2.78089119979,3.08205997172,2.80653240286,2.51882085807,2.868701486,3.2453131872,2.80283657683,3.31248558611,2.80781478007,3.26768467152,2.78816186421,2.89068502963,2.82366661028,3.05677540691,2.83319675024,1
direct_tensile_modulus,random_forest,raw,"{""model__max_depth"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 150}",0.799639439583,0.0834276159181,3.14977411935,0.271995838457,1.60384685436,2.51710916511,0.232177381007,1.22627239532,-0.056659168492,0.0490525841307,0.731322313137,direct_tensile_modulus:random_forest:raw:11d7ab8ff9,3.25169128328,1.59333053352,3.47951369511,1.60438823718,3.27212185204,1.61043728804,3.11575317901,1.60340744584,2.48222057569,1.65563308611,3.33090697746,1.57807352979,3.20800581703,1.59023017935,3.37546825471,1.57174585888,2.88756354581,1.62459885543,3.09449601338,1.60662352946,2
direct_tensile_modulus,gradient_boosting,raw,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.485309362411,0.10514641433,3.1594441872,0.26488998823,2.57112975142,2.51487983897,0.220181940205,2.06431495916,-0.0641015040011,0.0559819133664,0.309534936062,direct_tensile_modulus:gradient_boosting:raw:63785f4f75,3.34170358383,2.59065345681,3.51863237188,2.53384862456,3.27541571261,2.53973690717,3.08102947553,2.57875671294,2.54598558662,2.61155368202,3.27500598932,2.5822716296,3.35002128234,2.56229789146,3.27325779617,2.54455552686,2.90937778017,2.56742732166,3.02401229352,2.60019576113,2
direct_tensile_modulus,random_forest,raw,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",1.15570480824,0.195251000046,3.15960610226,0.261005944346,1.78281047466,2.51946420691,0.216823166584,1.4574200461,-0.0641369478244,0.0520400125106,0.667957048151,direct_tensile_modulus:random_forest:raw:eb6026f4f2,3.32151317848,1.79866749829,3.45869803101,1.71492991037,3.23967931672,1.82828162103,3.15788720646,1.77775505538,2.50630069335,1.84003584103,3.3226275737,1.76076862615,3.21113523244,1.82116429351,3.36636323338,1.72219724292,2.92488814838,1.79751601889,3.08696840865,1.76678863898,3
direct_tensile_modulus,gradient_boosting,iqr_filtered,"{""estimator__model__learning_rate"": 0.03, ""estimator__model__max_depth"": 3, ""estimator__model__n_estimators"": 150}",0.42490837574,0.0203830735119,3.16525484963,0.28324645798,2.65716811956,2.51916556414,0.239164949018,2.11081367579,-0.0668602181824,0.0540595780798,0.262508566752,direct_tensile_modulus:gradient_boosting:iqr_filtered:3786eb0ad2,3.39594417451,2.65515412576,3.56528373706,2.63461483257,3.2315080202,2.65676527343,3.17824022658,2.65097206911,2.5180912343,2.69026151894,3.36894899455,2.6761689043,3.1562271275,2.67258749078,3.31189725944,2.62588019252,2.8608807654,2.6742048869,3.06552695675,2.63507190132,2
direct_tensile_modulus,random_forest,raw,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",1.45029103756,0.180648849235,3.17651727646,0.260671239173,1.17337407258,2.52902735117,0.220612448808,0.929149767661,-0.0761712057786,0.0617299247676,0.856176274737,direct_tensile_modulus:random_forest:raw:183f19aa64,3.33642302339,1.18175613765,3.43232078589,1.18426869508,3.26964296803,1.1739530831,3.16628393552,1.1666436854,2.53251312565,1.2011982451,3.34107434362,1.15052895362,3.25759847337,1.1583476679,3.4163526181,1.15425902621,2.91711491579,1.17668068932,3.09584857524,1.18610454246,4
direct_tensile_modulus,svr,raw,"{""model__regressor__C"": 1.0, ""model__regressor__epsilon"": 0.05, ""model__regressor__gamma"": ""scale""}",0.0261027812958,0.00169239376774,3.23869361669,0.274930941616,2.4807584355,2.59092513651,0.239361980905,1.74560171604,-0.118784164294,0.0758604047416,0.357238013538,direct_tensile_modulus:svr:raw:b84fbd4b21,3.4279383183,2.45323750912,3.46478391872,2.45629459283,3.40226971982,2.481287768,3.24901739766,2.47096570771,2.56486344944,2.54751723761,3.42484983638,2.47901705855,3.46567556048,2.44173082502,3.32899007037,2.4821504972,2.97455903816,2.49631202961,3.08398885756,2.49907112933,3
direct_tensile_modulus,svr,raw,"{""model__regressor__C"": 1.0, ""model__regressor__epsilon"": 0.1, ""model__regressor__gamma"": ""scale""}",0.0236216545105,0.000596545117632,3.24228731696,0.276978525345,2.47665135674,2.59412308084,0.239791505368,1.77604354651,-0.12127465878,0.077565049969,0.359363271446,direct_tensile_modulus:svr:raw:b9b180b76c,3.44987991815,2.44808285618,3.46434032472,2.45344431181,3.41332888427,2.48038636872,3.2481991462,2.47016524553,2.56774685626,2.5411320396,3.43210040209,2.4694485919,3.47387300875,2.4404604199,3.31363640025,2.47840091771,2.97748213145,2.49041420089,3.08228609752,2.49457861513,4
direct_tensile_modulus,svr,iqr_filtered,"{""estimator__model__regressor__C"": 1.0, ""estimator__model__regressor__epsilon"": 0.1, ""estimator__model__regressor__gamma"": ""scale""}",0.0314781904221,0.000585004286121,3.24588838339,0.264533648806,2.58060029984,2.59419515572,0.241884584873,1.84086903942,-0.124194737977,0.0721073209179,0.304466087337,direct_tensile_modulus:svr:iqr_filtered:43c3f14429,3.42628552524,2.56129266851,3.50801120322,2.54757392027,3.40201840465,2.59318057936,3.19324704828,2.58603173522,2.59404184733,2.65242100773,3.40896495627,2.56278513947,3.49218703786,2.54003165609,3.26255082447,2.56387578005,3.02382548263,2.60162782381,3.14775150392,2.59718268786,3
direct_tensile_modulus,gradient_boosting,raw,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.297815322876,0.00515806628314,3.2463139005,0.303903527125,2.38993729953,2.57142536935,0.258094198963,1.91109875594,-0.124231724172,0.102191760539,0.403417725228,direct_tensile_modulus:gradient_boosting:raw:6239b9e519,3.42270419857,2.42580329432,3.5553277269,2.35089571548,3.40915143853,2.35587638616,3.22364968876,2.39704161848,2.59573162526,2.43008251456,3.39427201667,2.38531616271,3.59535439788,2.37312657667,3.37272119411,2.37267182304,2.88409818652,2.38961748239,3.01012853175,2.41894142155,3
direct_tensile_modulus,gradient_boosting,iqr_filtered,"{""estimator__model__learning_rate"": 0.1, ""estimator__model__max_depth"": 2, ""estimator__model__n_estimators"": 150}",0.375219655037,0.0885325283271,3.24726809832,0.307206671962,2.49750940785,2.57069588751,0.250368839102,1.95771311287,-0.122411535671,0.0694888162404,0.348444538202,direct_tensile_modulus:gradient_boosting:iqr_filtered:8219ce73ff,3.43384667347,2.47711498969,3.71830668263,2.46658278184,3.25210806781,2.51358937934,3.3316817523,2.50766935798,2.53643313076,2.51538268307,3.49435266644,2.52675429786,3.22143672356,2.51022577463,3.39593092989,2.46705637134,2.9794157208,2.50779965829,3.10916863554,2.48291878448,3
direct_tensile_modulus,svr,iqr_filtered,"{""estimator__model__regressor__C"": 1.0, ""estimator__model__regressor__epsilon"": 0.05, ""estimator__model__regressor__gamma"": ""scale""}",0.031717133522,0.000599097198397,3.24756766819,0.260438415979,2.58470372683,2.59298730989,0.238300334549,1.81126893677,-0.125533638895,0.0709765785844,0.302246918458,direct_tensile_modulus:svr:iqr_filtered:cc7c3d849c,3.42366368301,2.56585115335,3.50035642395,2.55039113226,3.39346901781,2.59662704894,3.21574386078,2.59224312616,2.59507389269,2.65477915109,3.40668324705,2.57112492232,3.48080654418,2.53814880113,3.27585063964,2.57011591059,3.03540147851,2.60889317882,3.14862789426,2.59886284365,4
direct_tensile_modulus,gradient_boosting,iqr_filtered,"{""estimator__model__learning_rate"": 0.1, ""estimator__model__max_depth"": 3, ""estimator__model__n_estimators"": 150}",0.412158131599,0.01545303504,3.30912927077,0.311298594928,2.03323171619,2.62791016447,0.266075149019,1.54021813815,-0.167835870288,0.099413537422,0.567956434694,direct_tensile_modulus:gradient_boosting:iqr_filtered:990f9ba22b,3.48109846992,2.01883472367,3.7222709795,1.97817245548,3.33542499159,2.13667734066,3.45124571359,1.97951342361,2.65747949451,2.04732669842,3.57788715302,2.07775404782,3.32576130679,2.03476409416,3.49422920419,2.01361360325,2.86061547514,2.03290781263,3.18527991943,2.01275296215,4
direct_tensile_modulus,gradient_boosting,raw,"{""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.427792215347,0.0264909678338,3.30965851689,0.276284267944,1.83128901903,2.62360006091,0.237430007274,1.44908900893,-0.171296371365,0.10898807085,0.649640445428,direct_tensile_modulus:gradient_boosting:raw:bd59374847,3.37802070583,1.87582465235,3.68013267146,1.78077008401,3.42256187734,1.7906281849,3.22353101607,1.79518193164,2.78080284989,1.83685301751,3.50536966203,1.86161580557,3.6204220211,1.81581253112,3.40048462961,1.84507401425,2.90880674233,1.84679232248,3.17645299323,1.86433764643,4
direct_tensile_modulus,svr,iqr_filtered,"{""estimator__model__regressor__C"": 3.0, ""estimator__model__regressor__epsilon"": 0.1, ""estimator__model__regressor__gamma"": ""scale""}",0.0453243732452,0.00904799025979,3.41093443245,0.299032788442,2.18701466034,2.74307462517,0.271878131981,1.41294160161,-0.243780768699,0.127405340287,0.500406621095,direct_tensile_modulus:svr:iqr_filtered:2bb22604d5,3.6091391385,2.17978246277,3.67686491131,2.15073495398,3.54956362951,2.22384379876,3.35104038639,2.16666958135,2.74727143717,2.26379710172,3.57354315916,2.17837715096,3.85427176303,2.13871289174,3.34156244459,2.17139112825,3.14512616381,2.19350508938,3.26096129105,2.20333244451,5
direct_tensile_modulus,svr,raw,"{""model__regressor__C"": 3.0, ""model__regressor__epsilon"": 0.1, ""model__regressor__gamma"": ""scale""}",0.0293927431107,0.000891256939892,3.42419437702,0.280957715966,2.00436253841,2.75368112922,0.264246079343,1.29810317359,-0.254602486666,0.125318073433,0.580370638451,direct_tensile_modulus:svr:raw:150e1f523e,3.64557261448,1.98889689242,3.62720370903,1.97285680055,3.54437937703,2.00920557179,3.46897596216,1.97858065462,2.77088426077,2.06198082211,3.55614127588,2.00889871503,3.81110865319,1.95781652005,3.38428324193,2.02286679745,3.1935483241,2.0029215028,3.23984635161,2.03960110729,5
direct_tensile_modulus,svr,iqr_filtered,"{""estimator__model__regressor__C"": 3.0, ""estimator__model__regressor__epsilon"": 0.05, ""estimator__model__regressor__gamma"": ""scale""}",0.0393813371658,0.00398017338288,3.42860956935,0.305751265829,2.19824098006,2.75421303831,0.277947722984,1.36264609996,-0.256388550475,0.129439893045,0.495256417575,direct_tensile_modulus:svr:iqr_filtered:4c2541c91b,3.64225524529,2.19171592933,3.70806849181,2.15873685204,3.56779991727,2.23675195749,3.37446158458,2.18268486725,2.75247096401,2.273091855,3.57989689041,2.1932592828,3.87912555879,2.14233855286,3.3604329675,2.18227615825,3.15494529855,2.20562214403,3.26663877532,2.21593220157,6
direct_tensile_modulus,svr,raw,"{""model__regressor__C"": 3.0, ""model__regressor__epsilon"": 0.05, ""model__regressor__gamma"": ""scale""}",0.0299268960953,0.000773754036138,3.43750962675,0.286766171237,2.01468945748,2.76226118135,0.268217795505,1.24427627768,-0.264119509383,0.126840314107,0.576030034848,direct_tensile_modulus:svr:raw:b1e4ba402d,3.67486231877,1.99686306068,3.64017889954,1.98527013532,3.56088775465,2.01953876066,3.48503873969,1.98932985443,2.77482519074,2.07201461478,3.57109054186,2.02186084189,3.826495998,1.96547528047,3.40814032993,2.03353247689,3.19613968733,2.01294029368,3.23743680697,2.05006925601,6
direct_tensile_strength,gradient_boosting,raw,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.309972453117,0.028631855958,490.208727458,23.8523960258,445.491297118,387.224700192,18.8915673648,350.814163556,-0.010280170952,0.0300706943171,0.174940090555,direct_tensile_strength:gradient_boosting:raw:fd66dbfe71,466.79231124,445.121219619,462.88353076,448.208592496,491.757891446,442.664120465,469.932766179,448.284033255,521.539461945,443.17233418,460.594869344,447.107091319,508.135038225,441.642106042,503.010485885,448.567733858,486.906967347,448.744348549,530.533952213,441.401391396,1
direct_tensile_strength,gradient_boosting,iqr_filtered,"{""estimator__model__learning_rate"": 0.03, ""estimator__model__max_depth"": 2, ""estimator__model__n_estimators"": 150}",0.301916980743,0.0149549696843,490.297291676,20.7889322546,450.039152905,386.752884361,16.063179511,354.417369898,-0.0114299070941,0.0369518515509,0.157984142466,direct_tensile_strength:gradient_boosting:iqr_filtered:9dcb62daed,468.098753426,450.136341346,469.391871546,451.91479234,494.6014961,448.390790393,468.94397205,453.497949017,508.000754535,450.602312868,464.636381013,448.911097511,512.259091628,449.715056521,506.82476116,450.022139284,485.724770389,449.874527882,524.491064911,447.326521893,1
direct_tensile_strength,baseline,raw,{},0.00297060012817,0.000437852019921,490.499768802,24.618095601,490.462900641,384.750224011,16.2006697656,384.514122855,-0.0109377705089,0.0114974926618,0,direct_tensile_strength:baseline:raw:44136fa355,464.190522917,493.363145631,452.6290475,494.551844886,479.637458419,491.6977749,481.685460928,491.533193749,521.362104578,486.95675112,472.659289378,492.492174745,516.702380824,487.52700878,501.917046652,489.26152555,483.664213018,491.246842035,530.55016381,485.998745012,
direct_tensile_strength,gradient_boosting,raw,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.416855287552,0.00778498929616,491.597459845,21.2309167576,410.307486294,387.343089853,18.9957425761,323.601321763,-0.0171798171557,0.0481842527185,0.300125738561,direct_tensile_strength:gradient_boosting:raw:63785f4f75,472.624517126,407.814815017,480.332110993,417.012206174,489.719501403,410.629727017,466.744237635,412.11119871,522.405334201,401.318874034,460.859705374,414.795627168,504.719097374,408.001307927,506.247088553,412.517749532,487.527100884,412.735182691,524.795904903,406.138174665,2
direct_tensile_strength,ridge,raw,"{""model__alpha"": 100.0}",0.00480544567108,0.000218831976884,491.660983825,22.4229764826,484.753772107,387.164964098,12.7907313093,381.628149657,-0.0162277761528,0.0148621751819,0.0231399123566,direct_tensile_strength:ridge:raw:d760ee1674,470.967246902,487.518965518,459.098195579,488.025387467,484.836267668,485.299693726,482.198047811,485.702988547,520.2440112,481.358901606,473.398395739,486.908268926,517.670162772,481.895761448,497.670185237,484.540439849,481.076437776,485.970462712,529.450887567,480.316851274,1
direct_tensile_strength,ridge,raw,"{""model__alpha"": 10.0}",0.00480873584747,0.000249658066983,492.512363738,22.1142707638,484.648341586,387.990374222,12.5628789279,381.800326296,-0.0198460501471,0.0167753767443,0.0235646688722,direct_tensile_strength:ridge:raw:874fdc3bb1,472.475078809,487.414253222,461.101769956,487.896979432,485.987108649,485.191296058,482.883864958,485.598413119,520.810005086,481.251245522,474.301154299,486.798608222,518.417965012,481.793449902,497.530672154,484.459883671,481.469069723,485.871609234,530.146948734,480.207677482,2
direct_tensile_strength,gradient_boosting,iqr_filtered,"{""estimator__model__learning_rate"": 0.03, ""estimator__model__max_depth"": 3, ""estimator__model__n_estimators"": 150}",0.413525414467,0.0153142349001,492.612267912,20.2046190642,417.687348763,389.178630208,16.208596722,329.043005379,-0.0222793423142,0.0629574061726,0.274671482562,direct_tensile_strength:gradient_boosting:iqr_filtered:3786eb0ad2,459.728369873,416.359622612,490.372757266,417.686057979,498.336867866,417.937301793,476.979515343,417.294026453,504.197759287,413.635516593,462.285072363,420.306053874,509.76004083,421.322147226,509.733809569,418.358867797,489.442902797,417.090118285,525.285583926,416.883775023,2
direct_tensile_strength,ridge,iqr_filtered,"{""estimator__model__alpha"": 100.0}",0.0145653963089,0.000563637012444,492.617475184,23.2221852359,485.38135353,387.977223144,13.9243782512,382.35143519,-0.0200071352626,0.0128315977915,0.0206089261739,direct_tensile_strength:ridge:iqr_filtered:aa6e7d121f,467.627810605,488.329298025,459.405567785,488.79532543,484.047575342,485.890941143,479.537339832,486.427678271,522.009926554,482.027803131,478.311324543,487.42245491,521.016969314,482.688253559,505.403333022,485.115405595,480.912209068,486.146273884,527.902695776,480.970101357,1
direct_tensile_strength,ridge,raw,"{""model__alpha"": 1.0}",0.00538897514343,0.00107653177218,492.62224799,22.0787710128,484.646957854,388.08839775,12.5389557967,381.829515588,-0.0203127082274,0.0170134161794,0.0235702430104,direct_tensile_strength:ridge:raw:f682360510,472.657225121,487.412892544,461.353369558,487.895275172,486.126433241,485.189891863,482.972155605,485.597047611,520.889121738,481.249820234,474.420589155,486.797152451,518.515176717,481.792107228,497.521069775,484.458839202,481.526256289,485.870313057,530.241082699,480.206239174,3
direct_tensile_strength,ridge,raw,"{""model__alpha"": 0.1}",0.00480482578278,0.000327630061906,492.633543309,22.0751683506,484.646943602,388.098648671,12.5362825597,381.832572127,-0.0203606750076,0.0170377859952,0.0235703004183,direct_tensile_strength:ridge:raw:78531abea5,472.675813676,487.412878548,461.379161495,487.895257596,486.140656395,485.189877423,482.981227055,485.597033556,520.897321634,481.249805539,474.43290061,486.797137437,518.525177764,481.792093399,497.520169918,484.458828461,481.532201514,485.87029971,530.25080303,480.206224355,4
direct_tensile_strength,ridge,raw,"{""model__alpha"": 0.01}",0.00497612953186,0.00027114384329,492.634675982,22.0748075504,484.64694346,388.099675259,12.5360151849,381.832878111,-0.0203654850048,0.0170402287555,0.023570300994,direct_tensile_strength:ridge:raw:dcad1d75a0,472.677676342,487.412878408,461.381747154,487.89525742,486.142081675,485.189877279,482.982136678,485.597033415,520.898144585,481.249805392,474.43413553,486.797137287,518.526180736,481.792093261,497.520080557,484.458828353,481.53279836,485.870299576,530.251778207,480.206224206,5
direct_tensile_strength,ridge,iqr_filtered,"{""estimator__model__alpha"": 10.0}",0.0142811536789,0.000415990373531,493.656644065,22.9705928392,485.352188356,389.054407163,13.8711850761,382.63946937,-0.0243937948031,0.0143544782239,0.0207262720198,direct_tensile_strength:ridge:iqr_filtered:44b5e286ac,468.784549333,488.236575524,461.657786731,488.726806454,485.086220455,485.82124725,479.905126422,486.291870354,522.980278172,482.023402761,479.812724357,487.473110461,522.188424557,482.692967965,506.582132546,485.150979337,481.428081273,486.219061019,528.141116801,480.885862432,2
direct_tensile_strength,ridge,iqr_filtered,"{""estimator__model__alpha"": 1.0}",0.0141107320786,0.000329842208849,493.791165279,22.9402780154,485.361372824,389.190379106,13.8622429541,382.685519851,-0.0249620303586,0.0145549868844,0.0206891816689,direct_tensile_strength:ridge:iqr_filtered:164774b964,468.931711496,488.237574435,461.945411711,488.733879122,485.214475252,485.82587853,479.959217596,486.286994182,523.110306625,482.036358609,480.001073035,487.492880182,522.334623353,482.705228307,506.729483552,485.165732736,481.504324742,486.241709279,528.181025423,480.88749286,3
direct_tensile_strength,ridge,iqr_filtered,"{""estimator__model__alpha"": 0.1}",0.0144732952118,0.000330345614738,493.805000478,22.9371848076,485.36245547,389.204199989,13.8613619832,382.690316641,-0.025020477977,0.0145756475187,0.0206848100969,direct_tensile_strength:ridge:iqr_filtered:ea1b3aa928,468.946816794,488.237815578,461.97495552,488.734779324,485.227598605,485.826498382,479.964849238,486.286628334,523.123731684,482.037837478,480.02038171,487.495054288,522.349600457,482.706611868,506.744579501,485.167356587,481.512265826,486.244178874,528.185225448,480.887793988,4
direct_tensile_strength,ridge,iqr_filtered,"{""estimator__model__alpha"": 0.01}",0.0144478321075,0.000471102493808,493.806387924,22.9368748575,485.362565431,389.205584352,13.8612740267,382.690797025,-0.0250263393858,0.0145777198401,0.020684366093,direct_tensile_strength:ridge:iqr_filtered:5b31c40713,468.948331306,488.237841154,461.977917909,488.734871342,485.228913984,485.826561986,479.965414689,486.286593011,523.125078529,482.037987261,480.022317429,487.495273733,522.351101821,482.706751849,506.746092784,485.167520503,481.513063189,486.244427946,528.185647603,480.887825529,5
